City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Rain,snow
0,Starosubkhangulovo,RU,2020-07-12 21:39:42,53.1,57.44,67.26,83,13,1.86,0.0,0
0,Cândido de Abreu,BR,2020-07-12 21:39:42,-24.57,-51.33,63.7,85,6,1.48,0.0,0
0,Blind River,CA,2020-07-12 21:39:42,46.18,-82.96,73.4,56,90,11.41,0.0,0
0,Dunmore Town,BS,2020-07-12 21:39:42,25.5,-76.65,83.79,70,100,6.11,0.97,0
0,Bakurianis Andeziti,GE,2020-07-12 21:39:43,41.73,43.47,54.28,87,100,3.24,0.0,0
0,Saint Andrews,US,2020-07-12 21:39:43,34.05,-81.13,93.99,38,40,5.82,0.0,0
0,Sokoni,TZ,2020-07-12 21:37:51,-6.43,39.55,77.04,79,0,15.26,0.0,0
0,Monrovia,LR,2020-07-12 21:37:50,6.3,-10.8,77.0,94,75,3.36,0.0,0
0,Oistins,BB,2020-07-12 21:35:36,13.07,-59.53,84.2,74,40,17.22,0.0,0
0,Ordu,TR,2020-07-12 21:37:07,40.91,37.68,75.2,78,75,1.12,0.0,0
0,Wattegama,LK,2020-07-12 21:39:44,6.8,81.48,77.72,71,100,5.99,0.0,0
0,Sungurlu,TR,2020-07-12 21:39:44,40.17,34.37,66.65,72,5,3.69,0.0,0
0,Kem',RU,2020-07-12 21:39:44,64.96,34.58,51.26,88,0,4.76,0.0,0
0,Amos,CA,2020-07-12 21:39:44,48.57,-78.12,64.4,82,90,8.05,0.0,0
0,Menongue,AO,2020-07-12 21:39:45,-14.66,17.69,52.54,43,0,5.17,0.0,0
0,Camacha,PT,2020-07-12 21:39:45,33.08,-16.33,68.0,77,40,11.41,0.0,0
0,Llanelli,GB,2020-07-12 21:39:45,51.68,-4.16,64.0,72,64,10.29,0.0,0
0,Makkah al Mukarramah,SA,2020-07-12 21:38:17,21.43,39.83,80.65,37,72,2.64,0.0,0
0,Ţahţā,EG,2020-07-12 21:39:45,26.77,31.5,89.6,19,0,8.05,0.0,0
0,Kemijärvi,FI,2020-07-12 21:39:45,66.71,27.43,48.16,83,64,4.83,0.0,0
0,Chitral,PK,2020-07-12 21:39:46,35.85,71.79,70.25,45,80,1.34,0.11,0
0,Laela,TZ,2020-07-12 21:39:46,-8.57,32.05,57.13,60,0,3.29,0.0,0
0,Vadlapūdi,IN,2020-07-12 21:39:46,14.32,79.8,84.69,67,100,6.76,0.0,0
0,Puerto Nariño,CO,2020-07-12 21:39:46,-3.77,-70.38,86.0,70,40,3.36,0.0,0
0,Sloboda,RU,2020-07-12 21:39:46,51.14,40.3,65.43,87,61,5.23,0.3,0
0,Muros,ES,2020-07-12 21:36:42,42.78,-9.06,72.0,67,0,5.01,0.0,0
0,Saurimo,AO,2020-07-12 21:39:47,-9.66,20.39,66.67,39,1,5.7,0.0,0
0,Nueva Gerona,CU,2020-07-12 21:39:47,21.88,-82.8,86.16,61,44,1.1,0.92,0
0,Arauca,CO,2020-07-12 21:39:47,7.08,-70.76,86.0,66,40,4.7,0.0,0
0,La Rochelle,FR,2020-07-12 21:39:47,46.17,-1.15,68.0,56,5,6.93,0.0,0
0,Hakkâri Province,TR,2020-07-12 21:37:29,37.58,44.17,56.64,68,45,2.59,0.0,0
0,Brattvåg,NO,2020-07-12 21:39:47,62.6,6.44,51.8,71,86,4.7,0.0,0
0,Ashta,IN,2020-07-12 21:39:48,23.02,76.72,78.44,83,100,8.61,0.0,0
0,Bardstown,US,2020-07-12 21:39:35,37.81,-85.47,78.8,69,40,4.47,0.25,0
0,Pāvilosta,LV,2020-07-12 21:39:48,56.89,21.19,55.4,93,39,3.36,0.0,0
0,Margate,GB,2020-07-12 21:39:48,51.38,1.39,59.0,70,71,1.01,0.0,0
0,Pamplona,ES,2020-07-12 21:39:48,42.82,-1.64,68.0,82,40,9.17,0.0,0
